text,sentiment
im just living a damn lie  USERID  USERID ,1
im just looking forward to valentines day with my boy  USERID fuck all of this  USERID ,0
im just now realizing its 3 in the morning well damn  USERID  USERID ,1
im just now tweeting that shit  USERID ,2
im just retweeting people shit  USERID  USERID ,0
im just sayin george zimmermann aint got shit on me  USERID ,2
im just saying  USERID leave the fake shit for somebody else  USERID  USERID USERID URL  USERID ,0
im just saying fuck it and eating nachos  USERID ,2
im just sitting here in my rubber boots tweeting shit  USERID ,0
im just thinking with my dick  USERID ,2
im just too damn good  USERID  USERID ,0
im just too damn tired of those eyes  USERID  USERID USERID secretly looking and mocking me  USERID ,1
im just upset forreal man this week pissed me off  USERID ,1
im just waking up what the hell am i missing  USERID ,1
im laid back in the bed now high as hell  USERID ,2
im learning not to judge a women by the shit that she wear  USERID ,2
im learning to love the way i look a little this insecure shit not cool  USERID ,2
im letting my self slack so much my grades are complete and utter shit  USERID ,1
im letting this lil snapchat shit slide but he anit doing nothing bus pushing my damn buttons  USERID  USERID ,1
im like a porno star when im in the pussy  USERID ,2
im like king midas in reverse everything i touch turns to shit  USERID ,2
im like naw i was just grouchy cause my braces hurt my damn mouth and i couldnt eat haha  USERID ,2
im literally so pissed i looked up acacia on twitter i wanna find kitty friends yo and all i got was a bunch of fucking hate c  USERID ,1
im literally starring at my ceiling ready to break some shit cause im so heated  USERID ,1
im literally tired as hell for no reason  USERID ,1
im literally tweeting shit no one cares about  USERID ,2
im literally writing fucking poetry right now what the hell  USERID ,2
im lost as fuck right now  USERID ,2
im loving the change between subway being healthy and now theyre like eh screw it lets just put the fritos on the sandwich  USERID ,2
im loving this shit right now  USERID ,2
im lowkey as fuck my business not out there and im not in anyone elses business  USERID ,2
im loyal to my bitches thats the way i gotta be so fuck these other bitches my bitches gon ride… URL  USERID ,0
im mad aint nobody raise they hand tho think i aint catch that shit  USERID ,2
im mad because i had one of pariss holding the raccoon stick lol damn  USERID ,2
im mad bitch said i wouldnt get laid  USERID i bet she those girls that boys turn away from when they see her  USERID ,1
im mad i got class today fuck  USERID ,1
im mad i got out my bed this morning amp walked too class  USERID too find out the shit was cancelled  USERID  USERID ,1
im mad than uh bitch  USERID right now  USERID  USERID ,1
im mad they made the rock look like a pussy in pain amp gain  USERID ,2
im mad this boy got all these damn tattoos on his face shit is not thURL  USERID ,2
im mad this shit in black amp white  USERID  USERID ,1
im mad trey songz made looking ass bitches when we all know he is gay and he clearly said he only came for the bitches and the drinks  USERID ,2
im making 1 trip i take groceries out the car fuck dat  USERID ,1
im making a fcking complaint im pissed  USERID ,2
im messy but every time you turn around you in some shit okay  USERID ,2
im missing the shit outta my loved one shits a lil rocky but i feel like well pull through it im willing to do anything to make it work  USERID ,1
im more like a i dont give a fuck what you say about me type of person  USERID  USERID ,0
im never gonna do that shit again  USERID ,2
im nice but dont tell me shit like that in my face you could have simply told me no  USERID ,2
im nice until •you annoy me •you piss me off •you screw me over •you get on my bad side •you give me a reason not to be  USERID  USERID ,0
im noisy as hell but i got my reason  USERID i know yo ass aint slick too  USERID ,1
im not a beyoncé fan but god damn drunk in love has me feeling some type of way  USERID ,2
im not a bitch it just pisses you off that i can see right through your bullshit  USERID ,1
im not a buster i wish a bitch would try acting up ill drag that hoe by her hair and make her bite the curb  USERID ,2
im not a dick but omg this girl at work smells so bad she needa shower and get some deodorant on damn  USERID ,2
im not a fucking idiot fuck off  USERID ,2
im not a hateful person but whoever introduced heroin as a drug to the world can go to hell  USERID ,2
im not a history buff but i probably am by todays standards cause everybody else is a retard  USERID ,2
im not a jealous person its just the shit youre doing is pissing me off  USERID ,1
im not a morning person fuck you  USERID ,2
im not a pussy boom  USERID USERID  USERID USERID  USERID ,0
im not a slut  USERID i just love love  USERID ,0
im not always a bitch sometimes im asleep  USERID  USERID ,0
im not always worried about the next bitch  USERID if it wasnt for you i wouldnt even know none of these bitches smh  USERID ,1
im not antisocial im just pro leave me the fuck alon  USERID ,2
im not asking nobody who dont wanna fuck with me to fuck with me  USERID ,2
im not doin that shit anymore  USERID ,2
im not doing this shit for fun i want something back  USERID ,2
im not doing this twitter shit no more just kno i see everything tho  USERID  USERID ,1
im not drinking no more cheap liquor that shit fcked up my stomach  USERID ,1
im not emotionless im real its levels to this shit  USERID ,2
im not even a big justin bieber fan but im about to suck his dick because hes such a good singer  USERID USERID  USERID ,0
im not even doing shit today  USERID ,2
im not even surprised on how ridiculous this shit its getting so done  USERID ,2
im not even trippen off that the thing is you did some shaddy shit to me thats what im trippen bout  USERID ,2
"im not even yellow
im pale
not white people pale
but pale
what the fuck am i even talking about  USERID ",2
"im not famous enough to apologize

so go fuck yourself  USERID ",2
im not feeling this black and white shit  USERID ,2
im not finna be on the aint shit bus today  USERID neaux  USERID ,1
im not finna txt his gotdamn ass neither  USERID ,2
im not fucking anyones girl shit they doing all the work in bed so cant put the blame on me  USERID ,2
im not gay but lets be precise cause if she pretty then watch her cause ima be fuckin your wife  USERID ,2
im not gay but she pretty imma be fuckin ur wife  USERID ,2
im not getting in that shit fuck no  USERID ,2
im not getting no pussy on friday  USERID  USERID ,1
im not giving a damn bout anything but school caring about anything else will literally get you nowhere  USERID ,2
im not going to apologize for feeling like shit since friday night i wont lol  USERID ,2
im not going to deal with anyones fucking shit today ok im not in the mood stay away from me  USERID ,1
im not going to let myself be treated like shit again if thats all your trying to do then you can gtfo  USERID  USERID ,1
im not going to the store fuck that shit  USERID ,2
im not gon tweet our personal business on here thats how people know shit  USERID ,2
im not gone be single for long im dropping mfs everyday n not giving no fuck about shit  USERID ,1
im not gonna give advice if all you gonna do is keep repeating the same shit over  USERID ,2
im not gonna lie that kinda pissed me off  USERID ,2
im not gonna pay my phone anymore imma cut that shit  USERID ,2
im not gonna reply to this pussy cause i dont fuck with fuck boys  USERID ,2
im not gonna rt this naked dude in a 3 way with two snowmenim not gonnabut know its on my tl and im pissed  USERID ,2
im not having this shit once he understands what im saying when i talk to him  USERID ,2
im not in a mood for that so shut the fuck up please  USERID  USERID ,1
im not jealous i just dont like that bitch  USERID ,2
im not jealous i just don’t like that bitch  USERID ,2
im not letting him go for shit man  USERID  USERID ,1
im not mad i just dont wanna fuck with you anymore  USERID ,1
im not perfect but im better than that bitch  USERID ,2
im not pissed your there im angry fact your still there dickhead  USERID ,2
im not playin anything i just wanna know why your a dick to me  USERID when im nothing but nice  USERID ,1
im not putting our date or your  USERID USERID name in my bio all that shit is for show  USERID ,0
im not ready for this shit  USERID ,2
im not reportin back to shit unless i want it that way  USERID ,2
im not saying that kiss was hot but if the boner police are here i wanna lawyerhot rod  USERID ,2
im not sick of school i love school im just sick of missing out on shit i like to do and money  USERID  USERID ,0
im not slut i just love love  USERID ,2
im not supposed to drink caffeine because of my heart but somethings gotta mix with my jäger so fuck it  USERID ,2
im not that much as a bitch as you females want me to be you females need to grow up  USERID  USERID ,1
im not the kind of person who wants to explain every goddamn thing i say or do stop fucking questioning everything or go the fuck away  USERID ,2
im not the person i used to be i admit  USERID a lot of shit got to me  USERID  USERID ,1
im not the person i used to be i admit a lot of shit got to me  USERID ,1
im not tired enough to ko for the night but im bored as fuck  USERID ,1
im not tryin fuck tomorrow baby i want u  USERID ,2
im not trying to fuck tomorrow baby i want you now now theweeknd  USERID ,2
im not tryna be tha nigga that always say 20 years from now i shouldve did this or that im doin this shit now  USERID ,2
im not tryna fuck tomorrow baby i want you na na  USERID  USERID ,1
im not your bitch to argue and or have disagreements with  USERID ,2
im obviously into cats nowoh shit  USERID ,2
im off  USERID shit just made me mad  USERID  USERID ,1
im off this for a while  USERID i feel like breaking some shit  USERID ,1
im off to helli mean school damn i need to stop getting those two confussed  USERID ,2
im off twitter  USERID fuck that shxt  USERID ,1
im offended by that  USERID because puberty hasnt been kind to me at all i aint no bitch bruh  USERID  USERID  USERID ,1
im old enough too know better  USERID young enough too not give a fuck  USERID ,1
im on 6 let me charge my shit  USERID ,2
im on my fuck that bitch shit you use to be the shit but now you aint shit bitch  USERID  USERID ,0
im on my fuck the world  USERID USERID the world dont really fuck with me  USERID ,0
im on my own what can i say i run the game i live the life shit aint the same  USERID ,0
im on my period so basically im allowed to be a bitch  USERID ,2
"im on my way hooh hell no this bitch did not just cut me off imma call you right back  USERID USERID 
and my mom wonders where i get it from  USERID ",0
im on plato amp my shit really freeze everytime  USERID ,1
im on some shit that aint came out the ass yet  USERID ,2
im on some shit that havent came out the ass yet  USERID ,2
im on that weeknd shit yuhh lt3  USERID ,2
im on the highway to hell  USERID ,2
im on the road and i gotta shit  USERID ,2
im on the roll like cottonelle i was made for all of this shit  USERID ,2
im on the shitter catching up on twitter shit is funny  USERID ,0
im on the way with bags hugs chocolates ipad couple of magazines all kinda shit might fall asleep on you though no promises  USERID ,0
im on this money hard bitch im buying what i want  USERID ,2
im one crazy fucking bitch my apologies guys  USERID ,2
im one dramatic bitch but as long as i get my point across  USERID  USERID ,0
im one hell of a cook  USERID ,2
im one of those you cant tell me shit cudi still ill fans lol  USERID ,2
im only a tweet away for shit talk b  USERID ,2
"im only alive for them

but they dont give one shit 

so why give me one fucking reason why 
and maybe ill consider it  USERID ",2
im only considering it because even though i dont like jerrica i hate the other bitch even more  USERID ,2
im only good for certain shit  USERID ,2
im only missing out if its about money or if its influential shit  USERID ,2
im out here on my own shit real  USERID  USERID ,0
im out here this shit dnt stp  USERID ,2
im out of breath like shit  USERID  USERID ,1
im over this shit i cant take no more  USERID ,2
im petty as fuck  USERID if you go without calling or texting me for a day ii will ignore your ass ampamp text when ii feel like it  USERID so so idc  USERID ,1
im pissed  USERID im pissed  USERID  USERID ,1
im pissed and upset all at that same time never a good feeling  USERID ,1
im pissed im gettin the 5c i want the 5s  USERID but i need to quit actin ungrateful  USERID lol im lucky my mom gettin me a new one period  USERID ,0
im pissed of right now  USERID  USERID ,1
im pissed off after they told aria ass not to say nothing when ezra was call the btc gone say his name  USERID he just tried to kill u  USERID ,1
im pissed off already and i never even left my house  USERID ,1
im pissed off at the year nines i think thats what you call them idk bc they are all over the fucking place  USERID ,1
im pissed off back to work tomorow  USERID ,1
im pissed off what everyone is saying im not going to make it in motocross guess its time to train harder and not worry bout my leg  USERID ,1
im pissed w iphones voice control like i didnt even press anything  USERID  USERID ,1
im pretty sure im never joining the military but i respect the hell out of and thank those who do good luck  USERID USERID  USERID ,0
im pretty sure there is more important shit to worry about than pulling me over and searching my car  USERID  USERID ,1
im probably being a bitch but i dont really care  USERID ,2
im pumped to see miw the last time i saw them it was warped 2012 damn  USERID ,2
im quiet they say the quietest ones are always the ones up to something lol truee truee cause ion trust no bitch  USERID ,2
im ready for grad bash fuck prom  USERID ,2
im ready for these 3months to pass so i can get the fuck on  USERID  USERID ,0
im ready for wing night with my bitch  USERID ,2
im ready to get the fuck  USERID  USERID ,1
im ready to go home  USERID this weather dropping n shit  USERID  USERID ,1
im ready to leave this bitch already URL  USERID ,0
im ready to leave this hell hole we call school  USERID ,2
im ready to pass the hell out  USERID ,2
im ready to scream turn that shit down motherfuckers  USERID ,2
im real pissed amp mfs dont want me to act a ass cause mfs feelings a be hurt like a mf  USERID ,1
im really about to spend 80 on this pink and black nike windbreaker  USERID that bitch tough  USERID ,0
im really beyond pissed  USERID like im furious right now  USERID ,1
im really coo as fuck  USERID why some mfs dont be liking me tho  USERID  USERID ,1
im really hoping you didnt know him and that you were high because i know you did a shit load of drugs then  USERID ,2
im really in a bad mean ass mood like i might smack a bitch today frfr  USERID ,1
im really not a fan of the mancry  USERID tell me how you feel then say something inappropriate to make me laugh and diffuse the tension damn  USERID  USERID ,1
im really not aiming these tweets at anyone but like everyone says if the shoe fits put that shit on  USERID ,2
im really on some fuck the world type shit  USERID ,2
im really over this whole getting educated shit  USERID ,2
im really pissed about this extra 30 minutes bc i play a sport and i wont have time to do shit by the time i get home  USERID ,1
im really proud of my little brother he really does this basketball shit amp only 13  USERID  USERID ,0
im really shitty at having stimulating conversations but im really good at talking about random shit that no one cares about text me if u r2  USERID ,2
im really stubborn at times but  USERID i dont care amp i can be a bit of a bitch but hey  USERID what girl isnt  USERID  USERID ,0
im really tired sad and pissed  USERID ,1
im rewatching pirates of the carribean fuck i love these movies so much  USERID ,2
im ricky bobby if you dont chew big red then fuck you  USERID ,2
im running and my daddy walk in with a big ass box of girls scouts cookies  USERID well anit that a bitch  USERID  USERID ,0
im saying if you text me a 1201 and i text you back at 1202 bitch no way you should text me back at 100 or later  USERID ,2
im scared as fuck of snakes especially pythons  USERID ,1
im scared as hell lah for tomorrows test  USERID ,1
im scared to fw these shaw bitches  USERID these hos got that shit  USERID amp tha shit is real out hea  USERID i talk to nora so i kno its real  USERID ,0
im scrolling down my newsfeed and honestly i just feel worse bc everyones having a shit night  USERID ,1
im selfish as fuck when it comes to the boys wtf is sharing  USERID ,2
im serious asf when it comes to that shit  USERID ,2
im seriously considering cutting my hair like drastically no more long hair dont care soon to be short hair give a shit lol  USERID ,2
im seriously considering writing a book shit my micro biology professor says this guys too much to handle  USERID ,2
im seriously having trouble breathing its scaring the shit out of me  USERID ,1
im seriously in love with my nose piercing even tho my nose is hella swollen right now and hurts like a bitch  USERID ,2
im seriously shit now dont ask me why plz im just sorry for that sudden unfollowing  USERID ,2
im seriously so pissed off all over fucking music being deleted off my phone  USERID ,1
im sexually attracted to myself i fuck myself ever day  USERID USERID  USERID USERID  USERID ,0
im shit scared of the dark ngl  USERID ,2
im sick as a damn dog  USERID ,1
im sick damn you straight dog  USERID ,2
im sick of all this shit  USERID ,2
im sick of doing the same damn thing every dayim sick of school  USERID ,1
im sick of hearing espn dick ride lebron  USERID ,2
im sick of this house and everyone in it im done time to pack my shit and get the fuck out  USERID ,1
im sick of this shit dude  USERID ,2
im sick of this snow shit  USERID ,2
im sick of twitter retweeting random shit  USERID ,2
im sick of your shit niqqa  USERID ,2
im sick out here boss the cough the stuffy nose the fatigue the aches the damn sneezing the baby headache  USERID ,1
im sick to my stomach laughing at this shit  USERID  USERID ,1
im singimg loud and shit kandace better listen to me hel  USERID ,0
im single  USERID USERID idont talk to noe one sumbody still got my  USERID USERID heart that shit wont change  USERID ,0
im sitting on my bed in my robe and a towel on my head looking like a crack whore this is not okay  USERID ,1
im sleepy as fuck at this front desk right now  USERID  USERID ,1
im sleepy as shit i dont even know where this tiredness came from  USERID ,1
im sleepy as shit im not even trying too go too school mane  USERID ,1
im sleepy as shit right now  USERID ,1
im slick about to say fuck this science fair  USERID ,2
im smoking weed  USERID my bitch she smoke the same thang  USERID ,1
im so addicted to pepsi shit not even funny yo  USERID  USERID ,1
im so annoying  USERID  USERID USERID wake up you mad bitch  USERID latrell URL  USERID ,1
im so bored in this damn class every one is ugly  USERID ,1
im so clueless when it comes to shit that happens in eastern i didnt even know that today through friday were half days  USERID  USERID ,1
im so cold when i call all the bitches melt how the fuck you feel me i can hardly fuckin feel myself  USERID ,1
im so confused by this shit eduardo said laughing as he flicked  USERID USERID hair  USERID USERID  USERID ,0
im so damn funny bruh ion even know how i do it  USERID ,2
im so damn happy i cant sleep i wish it was 8am already  USERID ,1
im so damn happy i finally found this song  USERID ,2
im so damn high right now 1 more blunt and i will be in a coma  USERID ,1
im so damn hungry right now  USERID ,2
im so damn lost right now  USERID ,2
im so damn mad my hair tie broke  USERID  USERID ,1
im so damn tired im just gonna put it under family URL  USERID ,1
im so damn unfriendly now that i think about it  USERID ,2
im so deadass about taking this road trip to nashville just to find todd snider and have a beer with him ill even go by my damn self  USERID ,2
im so devastated and speechless right now like damn is this real  USERID ,1
im so done trying my best and making time for people who sure as hell dont do the same for me  USERID  USERID ,0
im so done with all this bull shit like so what we look at homosexuality what does that have to do with me and you  USERID ,2
im so done with this shit  USERID ,2
im so ducking ugly dude what the hell  USERID ,2
im so embarrassed but i just want everyone to know that  USERID USERID is a cunt  USERID ,1
im so fcken tired of people thinking my car is yellow with black stripes on the side in other words bitch my car is not a damn taxi  USERID ,2
im so fcking pissed rn i dont even know why  USERID ,1
im so finge pissed in already failing english wtf i hate the library and this school t f school  USERID ,1
im so frkn pissed right now  USERID ,1
im so fucked my belly hurts i cant wake up for this shit  USERID ,1
im so fucked up now im talkin my shit  USERID ,1
im so fucken done dealing with your shit you fucken asshole  USERID ,2
im so fucking aggravated man this bi polar shit aggy asf  USERID ,1
im so fucking glad more people know more about my life then i know about my own shut the fuck up  USERID ,2
im so fucking hungry god damn  USERID ,2
im so fucking pissed man i have to let my anger out  USERID ,1
im so fucking pissed off  USERID  USERID ,1
im so fucking tired of this shit dred like i cant deal anymore  USERID ,1
im so glad i graduated like fuck school lol  USERID ,2
im so happy i got to be with my bircle and shit  USERID i really missed yall its been a minute  USERID its sad the reason we gathered though but  USERID  USERID ,0
im so hungry but i cant eat anything but rice cause i feel like shit after  USERID ,2
im so immature sometimes but its just a way to have fun so fuck you all  USERID ,2
im so lucky that i can just walk to school for homework and other shit lol 5 minute walks  USERID ,2
im so mad i cant beat this trainer in pokemon like fuck everything let me just drop out of school  USERID ,1
im so mad my shirt did not come out right  USERID fuck it im finna just buy me one  USERID ,1
im so much of a cool ass nigga people tell me everyday lol i mean shit thats why im here to keep peace and do me  USERID ,2
im so oblivious to fuck shit  USERID ,2
im so over this shit  USERID all this shit  USERID like im over it  USERID goodbye  USERID  USERID ,0
im so pissed and amused at the same time i dont know how to feel help  USERID ,1
im so pissed i cant watch the game right now  USERID ,1
im so pissed i had to pay that ticket  USERID  USERID ,1
im so pissed off bruh im about to flash out on my uncle  USERID ,1
im so pissed off like seriously i could punch someone rn  USERID ,1
im so pissed off right now lmaoo  USERID ,1
im so pissed right now  USERID  USERID ,1
im so pissed right now i could kill someone right now  USERID  USERID ,1
im so pissed right now this sucks gt  USERID ,1
im so pissed why can i not make oatmeal its so hard to do and it comes with step by step directions it always comes out watery  USERID ,2
im so posses right now i just scratched the shit outta my phone  USERID  USERID ,0
im so protective over my girl dont fuck with her seriously  USERID ,2
im so proud of my friend we on our shit lbs  USERID  USERID ,0
im so ready to go to the beach already damn  USERID  USERID ,0
im so sassy on twitter but shy as a bitch at school  USERID ,2
im so screw my memory card gone mad  USERID ,2
"im so shit at keeping at stuff
literally no motivation  USERID ",2
im so shit at wrapping presents  USERID ,2
im so sick of all these overrated hoes bitch i knew you before you got yo followers  USERID  USERID ,1
im so sick of dat damn beyonce song  USERID ,2
im so sick of peoples shit im so done with it  USERID  USERID ,1
im so sick of the fucking loud ass people on this floor cant wait to get out of res  USERID ,1
im so sick of these fake ass bitches god damn everyone just needs to be real i hate are generation  USERID ,2
im so sick with my mom and her racist views like howd the fuck did you stomach to get me if youre so against interracial marriage  USERID ,1
im so soar  USERID been at dat damn gym for 4 hours  USERID  USERID ,0
im so stressed out and pissed off  USERID i need a drink  USERID  USERID ,1
im so tired of feeling weak amp sick every fucking day seriously fuck cancer  USERID ,1
im so tired of og bobby johnson shit  USERID ,2
im so tired of these sometimey ass people mfs think they can fwyou on they time no bitch i dont need no temporary people in my life  USERID ,2
im so tired of this shit  USERID ,2
im so tired of this shit im gonna snap and its not gonna be pretty at all  USERID ,1
im so tired of winter i dont have time for all of this snow and wearing winter jacket shit  USERID ,1
im so used to those bitches meowing at me and shit i think every meow i hear is them p ha  USERID ,2
im solo asf  USERID  USERID fuck friends  USERID ,0
im soo lazy i know i have shit to do but i continue to lay on my bed the struggle is real  USERID ,1
im sore as fuck but shit it feels good for some odd reason lol  USERID  USERID ,0
im sorry but dont fucking post about animals being tortured its sad i dont wanna see itsorry i cant stomach that shit  USERID ,1
im sorry but fucking hell URL  USERID ,2
im sorry but no grown ass man should ever ever got to the restroom shit and not wash they damn hands these fuckers are nasty  USERID ,2
im sorry but theres no way in hell that shes actually attracted to him  USERID ,2
im sorry but when you have12 and im a single pringle  USERID dm me boysas your bio please shut the fuck up and hug your teddy or something  USERID ,0
im sorry but ya bitch is weak  USERID  USERID ,1
im sorry doesnt mean shit to me anymore  USERID ,2
im sorry if i havent been texting back lately i been going through some shit  USERID  USERID ,1
im sorry im a fuck up  USERID ,2
im sorry im not one to argue i get stressed the fuck out  USERID ,1
im starting to believe niggas aint shit rt  USERID ,2
im starting to develop that fuck it attitude towards everything  USERID ,2
im starting to fuck with beer  USERID ,2
im starting to get that fuck it attitude about everything  USERID ,2
im starting to have that dont give a fuck about anything attitude  USERID ,2
im starting to not give a fuck anymore lol  USERID ,1
im starting to pissed dont bullshit me  USERID ,1
im starting to realized i dont need this shit at all ‼  USERID ,2
im starting to think  USERID USERID wants the dick like  USERID USERID favoriting all my tweets  USERID ,1
im starving but theres no way in hell im cleaning off my car  USERID  USERID ,1
im starving damn people fucked up my food last night  USERID  USERID ,1
im staying with my grandparents and my grandma has a big grandfather clock that dings every hourhalf hour it scares the shit outta me ⏰  USERID ,1
im still  USERID at the girl who sung and i am telling you in church amp said shit all because she messed up on her high note  USERID  USERID ,1
im still about to write him and let shit be known  USERID ,2
im still bundled up from when i got home from work that shit was 630  USERID ,0
im still confused as to how these refs parents can give birth to such fuck ups  USERID ,2
im still determined for a delay fuck sleep  USERID ,1
"im still hungry as fuck but cant say bon apetit
cause i dont know what to eat fucking microphone or the beat  USERID ",1
im still in bed yea fuck school  USERID  USERID ,0
im still lifted though lmao fuck  USERID ,2
im still pissed about how calm and boring the people at 1d day were when they met the boys lol  USERID ,2
im still pissed af the maine didnt come here for their acoustic tour  USERID ,2
im still the shit tho dont get me wrong  USERID ,2
im straight pissed this was my last fucking chance to say bye  USERID ,1
im strapped up nigga fuck a gun law  USERID ,2
im such a bitch but i dont care  USERID ,2
im such a bitch today  USERID  USERID ,1
im such a boring texter fuck  USERID ,2
im such a jealous bitch omg  USERID ,2
im such a jealous fuck haha  USERID ,2
im such a nice person taking grant out to dinner and shit  USERID  USERID ,0
im such a piece of shit lmao  USERID ,2
im such a pussy when it comes to talking to girls  USERID ,2
im such a salty motherfucker rn  USERID ,2
im such a sarcastic bitch it’s beautiful  USERID  USERID ,0
im such an idiot i swear fuck sake  USERID ,2
im sure as hell not walkin to class today if its raining ice sorry bout it  USERID  USERID ,1
im sure im fine lumps dont mean shit nowadays  USERID ,2
im sure it is but fuck it thats how i feel at the moment  USERID ,2
im surprised we dont run out of shit to talk about  USERID USERID thats when you know its real  USERID  USERID ,0
im taking my nose ring out fuck it  USERID  USERID ,1
im taking this shit to superior court  USERID ,2
im talkin shit now but i just know after i have my baby im gunna cry not to leave her  USERID  USERID ,1
im talking 500ml guys this shit is not cray  USERID ,2
im telling this bitch is crazy she needs to be arrested  USERID ,2
im thankful for this delay but damn i just dont feel school tomorrowor for the rest of the year i just cant  USERID ,1
im the best cousin in the world ive been helpin my cousin move in this fuckin weather knowing damn well i cant stand the cold  USERID ,1
im the best damn thing that your eyes have ever seen  USERID ,2
im the best girl a nigga could have  USERID shit i would want me too  USERID  USERID ,0
im the biggest fuck up this world created  USERID ,2
im the biggest shit talker ever tonight amp idgaf  USERID ,1
im the birthday bitch  USERID URL  USERID ,0
im the friend you fucked over amp shes the bitch you ended up with  USERID ,2
im the king of fuck that why im gettin a crown tatted  USERID ,2
im the one she call when she want that hood shit  USERID ,2
im the one young bitch  USERID i get it done young bitch  USERID  USERID ,0
im the only bitch awake on my tl  USERID  USERID ,0
im the queen of this shit “talkyoish yall petty”  USERID ,2
im the shit coming down broad street  USERID ,2
im the shit either way  USERID  USERID ,0
im the type of bitch that ah finesse yu and play dumb dumb wit u niggas  USERID ,2
im the type of nigga thas built to las fuck w me ill put my foot in ya ass  USERID ,2
im the type of nigga that just dnt give a fuck  USERID ,2
im the type of person to never get any sleep because all i do each night is overthink the smallest shit that shouldnt even matter  USERID ,1
im thinking something new maybe a kick it spot for the summer hookah n other shit  USERID ,0
im throwing things cry trying to figure out where the hell i went wrong  USERID ,1
im tired as fuck amp i know im gonna be at home bored all day  USERID  USERID ,1
im tired as hell  USERID  USERID  USERID ,1
"im tired as hell because i started sleeping too late
i talked with senpai about hairy kebab men and their pizza boys  USERID ",1
im tired as shit and hungry  USERID ,2
im tired but im awake bcos jai needs to follow  USERID USERID ur fault  USERID USERID u cunt  USERID ,1
im tired of being treated like shit  USERID ,2
im tired of feeling like shit  USERID ,2
im tired of giving mfers extra chances and shit they fuck it up every single time  USERID ,2
im tired of going threw this shit bra  USERID  USERID ,1
im tired of hearing techno at clubs turn that shit off its cool 4 a good min but you cant get physical w the opposite sex with it  USERID  USERID ,1
im tired of hearing the same shit everyday  USERID ,2
im tired of seeing recycled tweets everyone so god damn thirsty  USERID ,1
im tired of this niga getting retweeted onto my shit  USERID ,2
im tired of you being on my ass about everything im fucking trying  USERID ,2
im to pussy to watch it  USERID USERID  USERID ,0
im to the point of pissed off where everything is red  USERID ,1
im to the point where anything goes  USERID i know my attitude sucks at time but damn im female  USERID  USERID ,0
im to the point where im like fuck i need to sleep but cant so i should just stay up all night but cant cause school ugh  USERID ,2
im too damn nice and i hate it  USERID ,2
im too fly for this school shit  USERID ,2
im too good of a person to be going through the shit i go through  USERID  USERID USERID  USERID  USERID ,0
im trying to fucking sleep like shut the fuck up leave the damn house  USERID  USERID ,1
im trying to have a relaxing bath and ryan puts his shit music on loud  USERID  USERID ,1
im trying to settle down  USERID and youre playing games see how this shit would never work  USERID  USERID ,1
im trying to work tonight fuck this snow moneygtsnow  USERID ,2
im tryna be skinny and niggas wanna bring donuts and chocolate and shit to the office  USERID ,0
im tryna cook  USERID this apartment shit gotta get on the move  USERID ,0
im tryna fuck oomf no relations  USERID  USERID ,1
im tryna fuck trina shes a ill nasty bitch  USERID ,1
im tryna get my shit together i dont need this shit right now  USERID ,1
im tryna get this shit together  USERID  USERID ,1
im tryna go home fuck school  USERID  USERID ,1
"im tryna keep that pussy wet 
im tryna fuck her and her friends  USERID ",2
im tryna understand what the problem is why the fuck this hoe keep sayin where the molly is cause we be rollin blowin  USERID keisha  USERID  USERID ,1
im trynna blow down a forrest all the shit on my mind  USERID smh  USERID ,1
im turning bitter again thats not good what the fuck  USERID ,1
im ugly as fuck short as hell my hair nappy and my dick lil  USERID ,1
im ugly you spelled attention seeking whore wrong  USERID ,2
im up bored as shit i feel like beating my feet lls  USERID ,1
im up chilling tho  USERID about to fuck up this workout in a min tho  USERID  USERID ,1
im up early is shit for what  USERID  USERID ,1
im up like shit  USERID kids gon wake my ass up all early ima be going tf off  USERID  USERID  USERID its a damn shame  USERID  USERID  USERID ,1
im up your bitch sleep dreaming bout me she fucked shes a slut you kiss her an she swallowed the nut uhg disgusting you nasty  USERID ,2
im use to this shit  USERID  USERID ,0
im very possessive and very jealous dont fuck with whats mine if your not ready to see my crazy side  USERID ,2
im very upset  USERID USERID a waste of fucking gummyworms  USERID rt  USERID USERID what the fuck  USERID  USERID  USERID USERID URL  USERID ,1
im voting for hillary just so that pimp bill clinton can run the country on the topic of next election  USERID ,2
im waiting for the day a nigga cheats on me im taking his arm with me ill rousey his bitch ass  USERID ,2
im wake up happy everyday still yall block nite holding up shit  USERID ,0
im waking up early and going shopping amp shit  USERID ,2
im watching wrong turn on my own i remember seeing this when i was 8 it scared the shit outta me  USERID ,1
im way too old to cry this shit is painful yo  USERID ,1
im wearing my pjs tomorrow fuck dat shit  USERID about to be like damn ass to phat lmao  USERID ,1
im with hollywood on this one im uncomfortable as hell  USERID  USERID ,1
im wondering if even people would listen to my shit  USERID ,2
im your hell im your dream im nothing in between  USERID ,2
ima always fuck with my first love  USERID  USERID  USERID ,0
ima be bitch when i get mad and aint a shame to say  USERID  USERID ,0
ima be fresh as hell if the feds watching  USERID ,2
ima be on birth control till i hit menopause sex is the furthest thing on my damn mind anyway pshh  USERID ,2
ima be on some chill shit today  USERID ,2
ima be pissed if micky ds doesnt have cookies in the morning  USERID ,2
ima bitch at him the whole way there maybe that way he gets it  USERID ,2
ima bitch n all this other shit so ima be that  USERID ,2
